Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
EOG,105.26,432.22,106.90712280273438,112.6266276550293,116.4601414489746,0.0172362268810541,1.1489539800716964,-0.0060434313543615,-0.037838880904183,-0.0885093345177671,36.31307733005405,-1.85128423004268,-2.0571714910324204,0.2058872609897406,0.2181019406639337,0.7888453761999518,1.033658190852294,-0.0988073794563727,0.0110445627996615,"EOG Resources, Inc.",Energy,Oil & Gas E&P,57.47,0.0084548356483478,0.3208436069038394,0.32806,0.19631,0.100200005,4.814639869918699,10.209505,0.8450290624255525,0.0788045966430502,1.9656397,2.5208907,,0.3657,-0.0775124073746817,-0.1096688577125388,,0.505,0.024300002,0.0029,0.96448,2025-11-05T04:17:51Z,us_all
M,19.4,135.11,18.479999923706053,17.42986825942993,13.68841275691986,0.0283505258530788,0.7353222249665049,-0.0152284838980085,0.0917275812480049,0.6193697645294012,72.86583557504771,0.6892083722405324,0.6420778715473804,0.047130500693152,0.7405827889238457,0.9729187110800211,1.9875401443094496,0.3360924736067148,0.0229651985072412,"Macy's, Inc.",Consumer Cyclical,Department Stores,5.21,-0.036034526104081,0.035503479869615,0.03181,0.11286,0.03286,7.023512433048433,11.022727,,0.1157609222898979,1.1702962,0.22946176,,0.4047,-0.2971248952425274,-0.0492087050227154,,1.476,0.0962,0.00629,0.90369004,2025-11-05T04:17:51Z,us_all
EEFT,73.29,71.2,82.6379997253418,87.00460037231446,98.12710006713868,0.0331072190388093,1.202041843452184,-0.0767195332402005,-0.1568108322658442,-0.2069040362393336,19.41264686771453,-3.6757051042884257,-2.608901902152648,-1.0668032021357776,0.0412738838605029,0.6500798501352468,1.0,-0.2554855841338359,0.0229702431685501,EEFT,Technology,Software - Infrastructure,3.09,,0.130234019920704,0.1702,0.23214,0.05487,5.431843034724249,10.236033,,0.1902270514852099,2.5685148,0.73823494,,0.0,,,,0.859,0.127,0.06221,0.99768996,2025-11-05T04:17:51Z,us_all
BF-A,27.14,5.16,27.529000186920165,27.777574768066405,30.47932055473328,0.0284766866130748,0.8444046557035999,-0.0320970576495425,-0.0145243831728916,-0.0898540675900844,50.9565114127563,-0.1629139563461592,-0.1000721920888599,-0.0628417642572992,0.3582458134570414,0.6170522172624868,1.0407109776791503,-0.3497509625888192,0.0204992671562538,BF-A,Consumer Defensive,Beverages - Wineries & Distilleries,12.92,,0.2750759878419453,0.27165002,0.22649,0.08595,12.415917924665084,15.162011086592178,,0.04518602320686806,3.2171645,3.273645,,0.50130004,,,,0.41,0.0128,0.74267995,0.11627,2025-11-05T04:17:51Z,us_all
UNOV,37.66,1.56,37.66679992675781,37.44090003967285,35.69133499145508,0.0029360449547936,1.9591421245226852,-0.0027803401015044,0.0026623660933144,0.0295242745297119,57.16048394312868,0.1076365501773537,0.1149017765046871,-0.0072652263273334,0.4864822436017875,0.9934054338959049,1.1698194924117231,0.1034280301442667,0.0023824238001977,Innovator U.S. Equity Ultra Buffer ETF - November,,,,,,,,,,28.272034,,,,,0.0,,,,,,,,,2025-11-05T04:17:51Z,us_all
RKLX,108.47,41.76,146.33249893188477,114.2327995300293,,0.1743470969033274,0.5687177940737589,-0.2311999146918057,-0.203539178528389,0.3286704790898631,29.697051314434844,3.2420573298400086,9.128842343041674,-5.886785013201665,-0.137529509780763,0.637084486786754,7.245824935595132,,0.0864922194841458,RKLX,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05T04:17:51Z,us_all
LGO,1.12,3.72,1.4390000104904177,1.56260000705719,1.5450999987125398,0.0959821269391295,0.2254195154993072,,-0.3599999972752162,-0.1450381269544409,25.00000465661124,-0.1499925926936607,-0.1292902698958981,-0.0207023227977625,0.3226735839279806,0.4341085418171414,1.009009000301245,-0.5151515010772185,0.1169912263863225,LGO,Basic Materials,Other Industrial Metals & Mining,0.09,,-0.3995724526841494,-0.10216,-0.2024,-0.03977,78.5607508212107,12.444444,,-0.36525542539448014,0.4400786,0.8625189,,0.0,,,,1.953,,0.0015,0.55552,2025-11-05T04:17:51Z,us_all
MTUM,249.21,181.03,254.14550247192383,252.46277465820316,229.53957885742187,0.0130154063759076,1.2569378246327183,-0.0338825550671008,-0.0207858282362782,0.0235293800614084,38.23407167887498,0.1586619000518112,0.7261816964344885,-0.5675197963826772,-0.0099460674648332,0.9658554271958446,1.3841771227144275,0.2485555845291038,0.010055828840493,iShares MSCI USA Momentum Factor ETF,,,,,,,,,,30.936947,,,,,,,,,,,,,,2025-11-05T04:17:51Z,us_all
SETH,10.34,8.8,8.688456821441651,8.323085622787476,14.946175520420075,0.0510365957427072,1.713897103452407,0.2271359227256799,0.3365318719050265,0.0206633408561642,66.32019606625207,0.2875126161266212,0.1427518479765987,0.1447607681500225,1.231342965549504,0.3506751959018686,1.4036305360969643,-0.5188616348383235,0.0481312440862374,SETH,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05T04:17:51Z,us_all
GARP,67.72,25.64,67.33799858093262,65.62960655212402,58.82611824035644,0.01463487286671,0.4500797214805878,-0.0213872224394173,0.0198795130194351,0.0989258410431939,58.58710419644235,0.9377370166172484,0.9215194677786414,0.0162175488386069,0.5669022451783577,0.9741082349067864,1.5029899967692186,0.2951259196161282,0.0134926513739474,GARP,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05T04:17:51Z,us_all
BWZ,27.08,2.75,27.331595134735107,27.54237201690674,26.92821033477783,0.0059165540203022,1.8843080831290344,-0.0133177634880455,-0.0115199403586196,-0.0148480696766968,35.48133381660023,-0.0981287823988488,-0.0744750557500155,-0.0236537266488333,-0.0548089805320537,0.9693112496948229,1.0991503905630056,0.0567559436441251,0.00322364331932,BWZ,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05T04:17:51Z,us_all
WDFC,197.46,29.65,194.9429168701172,201.96756103515625,222.73850570678712,0.0339348195537475,0.7320759064051399,-0.0233454650949715,0.0228840235904372,-0.0955050847324945,57.27248770890397,-1.181159668418303,-1.6867420792528314,0.5055824108345284,0.628068554222986,0.6926617481570041,1.04723199776258,-0.2399558917674421,0.0208824138890434,WDFC,Basic Materials,Specialty Chemicals,2.67,,0.16296520028407932,0.17143999,0.36494,0.14028,24.20681811687384,29.471643,1.099688171641791,0.030385521687878555,9.961157,4.3085017,,0.5531,,,,0.154,0.0661,0.0074,0.89392996,2025-11-05T04:17:51Z,us_all
ASMB,31.43,4.51,29.069499969482425,25.947000007629395,17.664549980163574,0.0532703022569739,0.9019096000969496,0.0174814155453917,0.3172673722204351,0.6176016372374131,63.21839041691338,1.5794601070449588,1.4698330857782624,0.1096270212666963,0.8418463683135285,1.0,3.805084677271309,0.8608645021289127,0.0348763574968352,ASMB,Healthcare,Biotechnology,0.49,,,,-1.47641,-0.27742,,,,-0.11419657239503239,13.323442,14.709641,,0.0,,,,1.168,0.1158,0.38516,0.257,2025-11-05T04:17:51Z,us_all
