Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
MENS,40.66,17.61,49.37249965667725,52.68219993591308,,0.15483804256519695,1.7347443944862952,-0.02141996163635551,-0.2797165757683,0.10189696926966851,28.82151997442753,-4.049617122957876,-2.8081491173888327,-1.2414680055690437,0.26140467466376954,0.6196281338852881,5.406914887040004,,0.08754851186866905,Jyong Biotech Ltd.,Healthcare,Biotechnology,3.09,,,0.0,,-0.17586,,,,,,,0.0,0.0,-0.3252020074755839,,,,0.004,0.62205005,0.00195,2025-11-12T04:49:07Z,us_all
RSI,17.47,30.55,18.07749996185303,19.60439998626709,15.42189995765686,0.039434960929765506,0.401328700604393,0.04112029788283178,-0.1185671250077468,-0.08963007675015633,35.88516484419061,-0.700218747090819,-0.7046001621312136,0.004381415040394576,0.3746496958936625,0.7754105095837704,1.804751938283875,0.6027522866748596,0.04545525874742502,"Rush Street Interactive, Inc.",Consumer Cyclical,Gambling,4.01,0.3370010750027852,0.06626385961481693,-0.09923001,0.26502,0.09264,,67.19230884615385,,0.022181518545182695,20.103565,3.767823,0.0,0.0,,0.24915660523655903,,1.658,0.106300004,0.07024,0.90462995,2025-11-12T04:49:07Z,us_all
ACIC,12.04,2.06,11.919999980926514,11.623199996948243,11.358150000572204,0.029366396683367848,0.9144062492403281,-0.001658412692186917,-0.021138229662604813,0.1066176319127472,52.534553098319385,0.12557737421869675,0.12907849235487834,-0.0035011181361815913,0.6551044422240704,0.8738299023666424,1.1909001355802316,-0.0483632979848061,0.01725131595039193,American Coastal Insurance Corporation,Financial Services,Insurance - Property & Casualty,0.59,0.12424291841912649,0.384228397792415,-0.1003,0.29345,0.06611,3.9396389913946517,7.040935672514618,,0.2048458176190403,1.6235168,1.7882389,0.0,0.0,,0.1587277891953489,,-0.514,0.0692,0.48757,0.32847,2025-11-12T04:49:07Z,us_all
LLYVK,87.29,23.34,90.00200042724609,93.24390029907227,81.13770013809204,0.030593430989365886,0.3408005884111497,-0.04276786293963353,-0.009868451797217404,-0.054791528339999895,33.68200327601308,-1.7039302525103324,-1.3406718198056289,-0.3632584327047035,0.2828232260130131,0.8565821300344422,1.4129168442906985,0.4129168442906985,0.024912230598501957,Liberty Live Group,Communication Services,Entertainment,7.97,,,0.0,,-0.010930001,,46.930107,,-0.0028869012388093866,,,0.0,0.0,,,,1.357,0.0356,0.2459,0.77563006,2025-11-12T04:49:07Z,us_all
LMNX,40.14,1.49,40.13690185546875,40.13690185546875,,0.02,1.0,0.0,0.0,,,,,,,,,,,Defiance Daily Target 2X Long LMND ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-12T04:49:07Z,us_all
STEN,25.42,2.49,25.248295021057128,,,0.006260810098918864,0.04223270938680765,0.007726712581460626,0.020429533995905302,,61.4174123683417,,,,0.7223314763905069,0.9952583643283699,1.0282726635190784,,0.004927039557043114,iShares Large Cap 10% Target Buffer Sep ETF,,,,,,,,,,28.600733,,,,,0.0,,,,,,,,,2025-11-12T04:49:07Z,us_all
GEOS,28.41,7.38,25.319999980926514,21.894999961853028,12.919149992465973,0.07276110194974632,0.5633983993024437,0.09311273942307663,0.21254799305897687,0.7834274515475985,67.71799688029917,1.5319843993159168,1.494710741350577,0.03727365796533988,0.8684525507913001,1.0,5.037234134743869,1.144150931880159,0.05195377131244578,Geospace Technologies Corporation,Energy,Oil & Gas Equipment & Services,0.36,0.08906183488743791,-0.007773074692496126,-0.17095,-0.099530004,-0.0114,41.136632856102885,71.025,,-0.07419637406204801,2.7093267,3.1528225,0.0,0.0,-0.4669982091109739,0.23258032385680383,,0.532,0.078099996,0.082270004,0.56996,2025-11-12T04:49:07Z,us_all
PKG,203.02,181.09,202.7375,209.07854309082032,199.0771629333496,0.027071578347294106,0.6544542649306992,0.02972205569844877,-0.03672419071980926,0.017014916314676665,41.88421849344964,-2.6669920536350276,-2.9429109728509655,0.2759189192159379,0.5134162827362785,0.835946798195326,1.168014253070125,-0.1353532721273336,0.016954609133829304,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,18.27,0.07445145083564042,0.14144189334002144,0.15683,0.19811001,0.08185001,11.640738059856632,20.507072,54.527791253792515,0.039694217792267374,3.8153768,2.0824852,,0.5051,-0.10021660710751423,-0.005600727717853249,,0.906,0.0328,0.01454,0.95185,2025-11-12T04:49:07Z,us_all
KMT,27.78,28.18,23.318090438842773,21.945992240905763,21.55709846496582,0.0356012067005707,0.8729003622765127,0.266087816281358,0.2724182061416387,0.3026152615234692,85.72015632641819,1.2857689653788427,0.7358471435131131,0.5499218218657296,1.0890191789861583,0.9632525823633109,1.6266619297304323,-0.016815776233919832,0.03438728046663555,Kennametal Inc.,Industrials,Tools & Accessories,2.11,-0.03910989257408404,0.07276831677127582,0.07876,0.07556,0.0397,9.036160850498979,23.15,3.26056338028169,0.056461914522971175,1.6890619,1.066064,,0.6667,-0.10752499872154575,-0.027156302689649414,,1.504,0.0912,0.00857,,2025-11-12T04:49:07Z,us_all
TSL,18.33,11.45,18.723949909210205,17.733979949951173,13.736549983024597,0.06275816229938927,0.5988068440740745,-0.014992709969533058,0.025167829086193194,0.3587843020538992,49.95261453355547,0.24013370517456067,0.40892713880960974,-0.16879343363504906,0.33189470195556026,0.8125000158522995,2.2137681781214895,0.32922407356141625,0.037960010636290606,GraniteShares 1.25x Long Tsla Daily ETF,,,,,,,,,,,,,,,0.0,,,,,,,,,2025-11-12T04:49:07Z,us_all
