Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
VLO,170.1,383.57,163.82800064086913,161.33740020751952,137.90648292541505,0.03159066443559693,0.8199258523432789,-0.017501292057074735,0.032786941440991146,0.277218917691443,63.74601384264007,2.624214179794677,1.8573772351094997,0.7668369446851775,0.783635963313743,0.9685133597588481,1.651975074126547,0.37380000027112015,0.023263530742171214,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,51.88,-0.10282110440296754,0.007691126927831054,0.05527,0.052389998,0.03586,9.70592073572097,35.36382536382536,0.1687205408579454,0.06439597668351894,2.1841576,0.44513762,,0.9272,-0.456442693495391,-0.14188706322488132,,1.026,0.044299997,0.00562,0.87687,2025-10-31T10:17:47Z,us_all
IMFL,28.58,1.16,28.36845006942749,27.850740699768068,26.144293098449708,0.012083877348616072,11.936554776835116,-0.0018161513632226622,0.01925816656730861,0.07436396523208555,69.72657108563178,0.2978832508016964,0.27284308242239186,0.02504016837930456,0.6334322668638471,0.9831441425434412,1.294856307742003,0.18521672185994897,0.007271233913802325,IMFL,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
GLNG,40.49,52.01,39.05900001525879,40.68764976501465,39.47548010826111,0.03312987654004617,0.6023519519800072,0.054701805736016906,0.029494019664555005,0.005927785980276212,57.911389603585484,0.028151548420552786,-0.34047807727526497,0.36862962569581775,0.832647828080509,0.8887181838893349,1.3343827738053071,0.13287443616228956,0.024721127677637032,GLNG,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
QUBX,11.93,42.55,20.140499973297118,20.247400035858153,,0.33554064984423737,0.31873370159549114,-0.12536656855614203,-0.5177849468251395,-0.25946617919368054,33.16999367116773,-3.0737466012551042,-2.056063787754443,-1.0176828135006613,0.21933291475388564,0.33120489043759616,1.01016087055846,,0.1627023668300493,QUBX,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
ALK,40.7,151.26,46.98099994659424,53.61279998779297,55.10505006790161,0.04152332039277536,0.7480415067381855,-0.12717135254861944,-0.16904856791917455,-0.20770874811762097,30.048939762979614,-2.862631630609627,-2.429427056602126,-0.433204574007501,-0.08471913589943741,0.5313316132335137,1.0,-0.13275089498666037,0.024225406417283452,ALK,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
RDVT,51.26,3.19,52.30125007629395,51.03509994506836,44.33145896911621,0.033775981539594734,1.0018463514489846,-0.05962208952620984,0.012643212231387757,0.20953272840049242,50.394315977453566,0.44389888871310745,0.6701532776814915,-0.226254388968384,0.23931558857577356,0.9403779104737902,1.7205837500080028,0.705819716925983,0.021934076483388232,RDVT,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
PNW,89.55,99.39,91.8890007019043,89.66160064697266,89.70090488433839,0.015553965833020194,1.1402441771410552,-0.03251938835597423,0.018887287218537496,-0.012461372404224291,32.03518719796345,0.27105822931262935,0.7426197424824112,-0.4715615131697819,0.031041587035005338,0.9548944787524044,1.1284153738316993,0.0662330939005642,0.009588381729365793,PNW,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
RETL,8.21,2.72,9.335500049591065,9.8546000289917,8.159729819297791,0.06559943425391364,1.923280143717637,-0.1385099403788419,-0.20213799139135147,0.07040416642524328,49.2462252556652,-0.22172345001199112,-0.15738929610588437,-0.06433415390610675,-0.09339231076410165,0.7127302288106041,1.911592916934793,-0.0417280001068604,0.045163136039023985,RETL,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
KFRC,25.1,5.62,27.973499965667724,29.67001304626465,40.11201783180237,0.035145128874291,1.3237789088311456,-0.08925976531721747,-0.16221625005061224,-0.25770798356442426,29.790434421349744,-1.107980691299737,-0.9197536640797717,-0.18822702721996531,-0.032397509295144455,0.41654105194267754,1.0,-0.5439656534078682,0.02123813539573594,KFRC,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
OTLK,1.24,2.1,1.2990000009536744,1.2769200038909911,1.6238800013065338,0.09487326857778566,0.4323790895633958,-0.04615380383101986,0.15887845677677492,-0.35751293096552794,51.99999761581478,0.01898971869577948,0.02207313617151226,-0.003083417475732781,0.36951449751440957,0.18590704578008413,1.4571092756242712,-0.7839721151599996,0.058630569509413255,OTLK,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T10:17:47Z,us_all
