Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
TRMB,79.75,90.2,79.17850036621094,80.24600021362305,74.41369997024536,0.023725947829783364,1.216600944280384,-0.020510908947456552,-0.012016863305675196,-0.053412462908011826,61.66523298439713,-0.08976774394919573,-0.23142966300823456,0.14166191905903883,0.5964249616850066,0.9355936414669597,1.44684327912546,0.29970663635466144,0.015833487075997136,Trimble Inc.,Technology,Scientific & Technical Instruments,18.98,-0.030378813804722626,0.14409173542161935,0.15096,0.05065,0.035439998,27.512629094811413,68.16239316239317,1.4683331399384127,0.015128014529894884,3.3368201,5.307799,0.0,0.0,0.8393839548428526,0.0009515914117421698,,1.657,0.0254,0.00281,,2025-11-03T09:21:55Z,us_all
SPXT,101.15,0.99,100.74010047912597,100.2695442199707,94.69025856018067,0.008573625444959019,0.6358974358974359,-0.004213565956363907,0.00209037753627217,0.05316982398582826,59.19228728076428,0.33156335336171594,0.343538336188032,-0.011974982826316038,0.6177028909999802,0.9880533783352237,1.248290448326378,0.12786542113573773,0.007450939632305451,ProShares S&P 500 ex-Technology ETF,,,,,,,,,,24.106892,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
GEO,16.97,33.65,17.43050012588501,19.70120002746582,25.06489999771118,0.03939727588086667,1.7482900067819855,-0.017371229673263544,-0.1603166708506908,-0.3184739127174272,44.886355631608666,-0.9267060997194889,-1.0027684534663346,0.07606235374684567,0.35114593689167345,0.480056578383669,1.196755920178672,0.06662473137074221,0.019179965046247006,"The GEO Group, Inc.",Industrials,Security & Protection Services,2.4,0.004365632382673956,0.11552372044911592,0.11314,0.067930005,0.04881,9.839425202829617,26.10769230769231,,0.054545632227252554,1.6997194,0.9794012,0.0,0.0,-0.5663709096080061,0.009833934566165103,,0.765,0.081599995,0.04378,0.91898,2025-11-03T09:21:55Z,us_all
CDRE,42.46,12.49,40.77076301574707,36.22745788574219,33.647667016983036,0.03594974271649114,0.7539662296587257,-0.020604325743405205,0.1604784610575829,0.28680810113434974,72.14097478039105,1.9394548210153317,2.0078397799215715,-0.06838495890623975,0.7143323112112558,0.9793956742565948,1.519859181392849,0.18011530967674427,0.017069196454119653,"Cadre Holdings, Inc.",Industrials,Aerospace & Defense,1.73,0.1762142199895551,0.11013836715234009,0.12327,0.12059,0.06439,21.58991776894215,45.655913978494624,1.6947604580376696,0.0193676917544193,5.1932487,3.0153086,,0.3925,1.3717082451262845,0.11339900543324832,,1.337,0.086899996,0.29092,0.82609004,2025-11-03T09:21:55Z,us_all
CTMX,3.57,9.64,3.382249987125397,2.75069997549057,1.7968000011146068,0.07038815432675587,1.0222646015978671,0.09509200726576972,0.08181817722057838,0.49372375587654393,54.8022560058255,0.1626476800639427,0.20334250335473544,-0.04069482329079274,0.8584307219690669,0.95454543426191,8.263888520000842,2.598790314100861,0.0473165905942918,"CytomX Therapeutics, Inc.",Healthcare,Biotechnology,0.59,0.36446539016341606,0.3056343019135365,-0.06892,1.08212,0.16127001,9.788301744966443,8.26736842105263,,-0.13193960396771492,4.9105916,4.1724954,0.0,0.0,,0.6117467986563956,,2.267,0.17860001,0.00791,0.90588,2025-11-03T09:21:55Z,us_all
YORW,31.07,2.76,31.344999885559083,30.83521228790283,31.86093542098999,0.026139139404709376,1.5532669255444875,-0.029971873901324275,0.0332557369520734,0.020055475001964806,54.81481769284349,0.2372788621058568,0.3294465075938789,-0.09216764548802209,0.41172172114343086,0.8371730594949156,1.0565110096603891,-0.10058703358105947,0.016384730603283583,The York Water Company,Utilities,Utilities - Regulated Water,0.45,0.055299798679449896,0.3690251324833412,0.37596,0.08564,0.028399998,15.731308080569837,22.678831,45.357662,-0.04229511284088821,1.9102367,5.8773537,,0.6339,0.007117527543689439,0.11716060530778094,,0.732,0.0255,0.01128,0.57144,2025-11-03T09:21:55Z,us_all
ENTA,10.96,5.68,10.997250080108643,9.702899980545045,7.295674998760223,0.057168921588890524,0.7100340546224567,0.04281634628594233,0.06098742682419056,0.5436619979383173,42.47159364148397,0.2645641107712233,0.38737147758989254,-0.12280736681866922,0.4747809453747697,0.7229551549116869,2.572769823776219,-0.04612704469354523,0.03594654961401985,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,0.32,-0.1460658552598354,,,-0.80644,-0.17292,,,,-0.1377866323717556,2.9557714,4.879611,0.0,0.0,-0.03706596135822593,-0.11400167256833993,,0.894,0.102,0.05086,0.71525,2025-11-03T09:21:55Z,us_all
PROP,2.05,3.84,1.912499988079071,2.054699993133545,4.269425007104874,0.07515679843283725,0.6251983751243595,-0.02843599325241486,0.04591832266207474,-0.32231408671500195,58.55855749427607,-0.015587099150616845,-0.054638144348514724,0.03905104519789788,0.7799960198643385,0.21578946866487203,1.2275449131717346,-0.7576832218590268,0.04796410785618516,Prairie Operating Co.,Energy,Oil & Gas E&P,0.1,,0.12037887290943779,0.27806,0.06595,0.00881,31.36382305177582,0.62883437,,-0.6918737918816934,0.9932171,1.1599858,0.0,0.0,0.5687698897765221,,,2.101,0.34759998,0.42319,0.21649,2025-11-03T09:21:55Z,us_all
PHYS,30.35,204.19,31.039500045776368,29.200000076293946,25.564350051879885,0.028077208466164294,0.5814750241160305,-0.022858953531251003,0.01640990492640171,0.17272030006397876,43.82423677207897,0.2624858154675458,0.568419093616615,-0.30593327814906923,0.32738638365252337,0.9111377703456143,1.5437436732973713,0.40120039682714403,0.02314638941516026,Sprott Physical Gold Trust,Financial Services,Asset Management,14.58,1.3824735818053062,,0.0,0.20076143703495633,,,4.112466212330624,,-0.002469053378666444,1.6936498755256184,,0.0,0.0,,,,,,3.0000001e-05,0.30447,2025-11-03T09:21:55Z,us_all
CRK,18.75,48.54,18.68499994277954,17.88759994506836,20.03709994316101,0.04811426798502604,1.0930918403411494,0.04924449465243286,-0.12505834190438658,0.15669346446542232,43.9999989100865,-0.18750945207777647,-0.12382869047728096,-0.06368076160049552,0.5120931608092992,0.6099544612754554,1.6816144073080708,0.5084472678727616,0.03975360049395373,"Comstock Resources, Inc.",Energy,Oil & Gas E&P,5.5,-0.19904620061605938,0.0920981516165345,0.1902,-0.02737,0.014630001,9.859924097652737,42.613636,,-0.04805530007331985,2.4493794,3.3203056,0.0,0.0,,-0.412187284393695,,0.19,0.1989,0.75038004,0.3052,2025-11-03T09:21:55Z,us_all
MRX,30.35,26.96,30.588250064849852,32.65692813873291,36.75276260375976,0.02990350485923206,0.49015800109199187,-0.007521240772078275,0.012341589222245819,-0.19033670947857373,44.15887683872025,-0.5778223976107562,-0.6851839537786192,0.10736155616786303,0.42998943977365367,0.6326913142653927,1.1714735035979496,0.1622075963967502,0.03536274881396851,Marex Group plc,Financial Services,Capital Markets,2.21,0.23062534540662338,0.0009502692429521698,0.14545,0.26516,0.010930001,,10.184564,0.3536306944444445,,2.1468487,0.84850895,,0.1722,0.4501361865782274,0.5694045735762288,,,0.08229999,0.2474,0.75671,2025-11-03T09:21:55Z,us_all
EYE,25.75,41.58,26.448499965667725,25.776000099182127,19.288425030708314,0.03923162177267088,1.016143114562241,0.010993352736319073,-0.1080706875142663,0.02712406515569965,44.918026225729385,-0.07193519662539316,0.01616644343460588,-0.08810164005999904,0.30144134638982406,0.880041004735974,2.549504854202087,1.5294694723052236,0.023926824474044508,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail,2.04,0.03811780085187011,0.004345704678765765,0.03382,-0.01767,0.014199999,19.68561700177185,49.519234,,0.027823669187052417,2.3969097,1.0815506,0.0,0.0,,0.05291036851252384,,1.306,0.18040001,0.021270001,,2025-11-03T09:21:55Z,us_all
PARR,39.98,39.21,37.17149982452393,35.705399932861326,24.482849988937378,0.04695204580897243,1.1665502597488668,0.0015030404820433052,0.1649184119388465,0.30953156380780755,64.45782055819146,1.4918171202170356,1.1255907240308323,0.36622639618620334,0.7805083010398476,0.9763125469442971,3.2690107145274467,1.5497448191400487,0.04071218508768108,"Par Pacific Holdings, Inc.",Energy,Oil & Gas Refining & Marketing,2.03,-0.03128029732912774,0.009252717269970378,0.0466,-0.015859999,0.01053,16.867421324473455,16.120968,0.060696415662650605,0.014832362262272669,1.7670718,0.2667985,0.0,0.0,,0.043619233366548826,,1.742,0.089499995,0.0305,,2025-11-03T09:21:55Z,us_all
CBOE,245.64,186.11,238.95849990844727,238.53079986572266,226.58325714111328,0.02631900188770144,2.320347920200094,0.028858636187009123,0.02546550168860162,-0.020847434246156094,52.15992872489674,-0.24760997882637525,-0.53653700070216,0.2889270218757848,0.9924261464527588,0.9699889198441801,1.2946513308722654,0.18208113813946936,0.0162618670765248,"Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchanges,25.7,0.0850669140055651,0.28661900348647334,0.32846,0.21621001,0.09729,17.21354744533536,26.75817,0.7097657824933686,-0.004399943063258443,5.261647,5.566477,,0.28059998,0.8144523810015998,0.017033159808249154,,0.439,0.0298,0.00227,0.90200996,2025-11-03T09:21:55Z,us_all
EVCM,11.59,1.95,11.329499816894531,11.432899932861329,10.580175008773804,0.032071985729750445,1.393883555740482,-0.016128997002564316,0.050770664838978075,0.12524271242377427,60.38461693645263,0.10389886680718519,0.06255130328538701,0.04134756352179818,0.6789978706739214,0.9484451636109418,1.2949721116853876,0.08419088938564023,0.021767166817736563,EverCommerce Inc.,Technology,Software - Infrastructure,2.1,0.03464180322164623,0.04362891573025827,0.106759995,-0.02072,0.024149999,20.1678342963819,17.560606,,0.052732938198422404,2.837904,2.956361,0.0,0.0,-0.15757646082576804,0.060983443930184844,,1.053,0.059899997,0.07893,0.92124003,2025-11-03T09:21:55Z,us_all
MIDD,124.23,66.61,132.17700004577637,134.6631996154785,144.32425006866455,0.026799395779272123,1.1564714658709436,-0.06333409648367927,-0.10367966893053071,-0.12396865174753546,30.2265445909606,-2.4202842965610785,-1.3660902860122113,-1.0541940105488672,0.025905280166175163,0.7185493886025874,1.05012679756721,-0.11504488505582211,0.014921447873911408,The Middleby Corporation,Industrials,Specialty Industrial Machinery,6.3,-0.03999474806179948,0.166443037236513,0.16287,0.12060001,0.060489997,10.039445908105037,15.805343511450381,,0.0919815594981479,1.7626027,1.6391524,0.0,0.0,-0.003149614122610944,-0.019745746652281793,,1.526,0.0581,0.02024,,2025-11-03T09:21:55Z,us_all
AEP,120.26,432.63,117.75850067138671,113.00839965820313,105.93106662750245,0.018323388786631836,1.255642901618929,0.03690290270233043,0.054357397074743075,0.05436092334847409,61.23377327896311,1.9177558578663678,1.758419453285491,0.15933640458087672,0.8377315276566485,0.9848497382288584,1.3671103111079195,0.28009357689030545,0.01583779094086677,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,64.37,0.03893100414596762,0.24824476089554695,0.25885,0.12923001,0.03209,12.795946142042418,20.417658,34.02943,-0.05027726734147871,2.1176636,3.0282278,,0.5447,0.11479221949667995,0.00208037376531256,,0.464,0.0423,0.00028,0.85181,2025-11-03T09:21:55Z,us_all
CUBI,67.12,20.84,65.68150062561035,66.9836001586914,57.89290004730225,0.04406818740230542,0.8773794569523625,-0.04264723773698076,0.0411044125283484,0.06709063781130253,55.40721367003646,0.4654824861299858,0.10023416644276854,0.3652483196872172,0.6618653739973508,0.9266878705478301,1.5700585437796966,0.46999568486389776,0.03039060257739583,"Customers Bancorp, Inc.",Financial Services,Banks - Regional,2.29,-0.07212469582516234,,0.52952,0.08989,0.00772,,13.53225806451613,0.19929687871157775,0.14332062546247484,1.1219202,3.5170465,0.0,0.0,-0.11576358368445594,0.04178923424457204,,1.563,0.0652,0.07585,0.861,2025-11-03T09:21:55Z,us_all
CGCB,26.62,22.42,26.757999992370607,26.59874912261963,25.873900299072265,0.0036009418580193425,0.881408258378603,-0.00893521093315508,0.0011282695176135782,0.015783992058039154,40.32265011167238,0.05366352939406838,0.08225963962178529,-0.02859611022771691,0.1920844159877717,0.9895911232986042,1.0786344386378361,0.058971376646013374,0.002131013863100887,Capital Group Core Bond ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
BATT,13.74,1.54,13.322499990463257,12.424819965362548,9.862150013446808,0.026091698811282326,0.5348837209302325,0.023844984575632777,0.029213436592089526,0.3878788182375674,55.68627758972305,0.34983484118014196,0.34777868485133867,0.0020561563288032936,0.8323997511033969,0.9870689436645675,1.994194490184594,0.5102735235023537,0.024506399676096805,Amplify Lithium & Battery Technology ETF,,,,,,,,,,26.059046,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
FOSL,2.08,3.23,2.455499994754791,2.760799994468689,1.81974999666214,0.17170331118878782,0.1556736137735065,-0.09565218833533973,-0.19691119975454852,0.2682926474689795,39.99999697246212,-0.16449525772170537,-0.11677603373077394,-0.047719223990931425,0.23661829185306124,0.5546666463216146,2.3111110875635963,0.6377952401137952,0.1271026164426145,"Fossil Group, Inc.",Consumer Cyclical,Footwear & Accessories,0.11,-0.18932103450619664,-0.03598183054575718,0.071609996,-0.39298,0.02214,7.673421012250959,,,-0.4259272700359227,0.7444524,0.103223726,0.0,0.0,0.5107458228227773,-0.1750432444050043,,2.177,0.097399995,0.08602,0.49173,2025-11-03T09:21:55Z,us_all
ASGI,20.54,3.63,20.880465602874757,20.56384906768799,18.7038001871109,0.01684665140540201,0.9348225646825958,-0.012499919762975265,-0.021298210297435505,-0.0075719930992789175,23.98388666370657,-0.02475069325006629,0.036844332598611376,-0.06159502584867767,0.2164158301226009,0.9574747909784191,1.337753058302183,0.175327251480472,0.00712822561492579,Abrdn Global Infrastructure Income Fund,Financial Services,Asset Management,0.59,,,0.0,0.16484482403425751,,,12.373493975903614,0.12868561936076947,,0.9704500552888319,,,1.4277,,2.546591790105671,,,,0.0,0.26589,2025-11-03T09:21:55Z,us_all
TAOX,8.76,4.95,8.173000049591064,7.031700029373169,4.857904999256134,0.1490296760670771,1.1233647837708662,0.016241339348193495,0.3666147328253815,0.34976895806154595,45.671478645744685,0.3631486145960867,0.4259288458566353,-0.0627802312605486,0.6771699169003375,0.8439306485839728,4.369077171511538,1.8487805180622425,0.13284968985023723,TAO Synergies Inc.,Technology,Software - Infrastructure,0.04,,,,-1.54618,-0.18014999,,,,-0.11476212659958183,1.2721463,,0.0,0.0,-0.2633073575888544,,,2.036,0.1723,0.01878,0.0163,2025-11-03T09:21:55Z,us_all
DRS,36.56,43.57,41.1649995803833,41.8531997680664,39.46361623764038,0.040286023283335984,1.7804926141440924,-0.09750671715388726,-0.17639103681049706,-0.13277871742983582,23.25058591031015,-1.3706347843947881,-0.8549763564951156,-0.5156584278996725,0.0788950742670826,0.7564017225529293,1.2765174301708644,0.1639546343599121,0.027752132013146486,"Leonardo DRS, Inc.",Industrials,Aerospace & Defense,9.73,0.1443736730360934,0.09470914937152879,0.09792,0.10348,0.05336,22.57519985388128,36.929295,1.5516510504201684,0.02416219475370884,3.6740026,2.7251158,,0.2727,-0.3476719269465578,0.09585181452871039,,0.228,0.0347,0.71626997,0.25629,2025-11-03T09:21:55Z,us_all
SPRE,19.45,1.42,19.46563892364502,19.381418533325196,19.160451536178588,0.014206685753320866,1.2943347228866262,-0.017329378650358884,-0.003734796978788757,0.0326543690079395,59.898712463153814,0.05816904702964365,0.08121573797232486,-0.023046690942681206,0.4857644073142294,0.9333416074095451,1.1721674483873534,-0.036140426261127456,0.009181363510338549,SP Funds S&P Global REIT Sharia ETF,,,,,,,,,,31.879313,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
AGEM,38.31,3.79,37.65974998474121,36.73691642761231,,0.012957846840086598,0.045454545454545456,0.00443087778646345,0.01801614046860367,0.13794828459066255,63.47683479843266,0.5051045361701654,0.465692925865208,0.03941161030495738,0.7500371979815458,0.9873205535130153,1.524866540001863,,0.011742331157716786,abrdn Emerging Markets Dividend Active ETF,,,,,,,,,,15.551763,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
AEHR,25.99,53.61,26.129999923706055,27.257600021362304,15.584000010490417,0.09478919436090322,0.5184524473185417,0.04084903827843345,-0.16215346913015927,0.3657382466284882,50.98615062966127,-0.5460216674822505,-0.4550617360668383,-0.09095993141541214,0.48197612561464737,0.7728218538702162,3.833333180951749,0.7572684136681971,0.07944343374677135,"Aehr Test Systems, Inc.",Technology,Semiconductor Equipment & Materials,0.78,-0.10948684647678875,-0.09627255460588793,-0.35072,-0.05435,-0.03586,,55.29787,,-0.015889801385894322,6.3654175,13.725779,0.0,0.0,0.8149704259460604,-0.047243658227313134,,2.478,0.1667,0.05603,0.5851,2025-11-03T09:21:55Z,us_all
CTRN,35.82,2.98,35.445499897003174,34.482399978637694,28.503099994659422,0.03437825926206648,0.8393458393458394,-0.01782290935350772,0.10181487370605669,0.20809444032632962,48.803814942669995,0.6309403153721149,0.688788638723762,-0.057848323351647024,0.5665550199283003,0.9246256619223218,2.1935088709231882,0.8425925262743645,0.037382486528391975,"Citi Trends, Inc.",Consumer Cyclical,Apparel Retail,0.3,0.006869525804842791,-0.004622366222231307,-0.037639998,-0.13323,-0.00775,37.135360735089016,,,-0.031016635779995118,2.5216472,0.38010946,0.0,0.0,,-0.026729186864161036,,2.195,0.0712,0.120900005,0.91005,2025-11-03T09:21:55Z,us_all
MIAX,43.7,16.0,43.17399997711182,39.96460014343262,,0.041216107260256665,0.9910266741330566,0.01134000668476931,0.038251380482652975,,53.16863882413825,0.811932519429277,0.9005721088330199,-0.08863958940374284,0.6534098274199583,0.9782852597768807,1.4216005558984384,,0.021137489882290517,"Miami International Holdings, Inc.",Financial Services,Capital Markets,3.53,0.09516266461224565,0.04427467295623034,0.09809,0.00466,0.03691,33.08093233262138,36.108812554481446,,0.0018448270799453917,6.6494217,2.8125837,0.0,0.0,0.33207191406332726,0.19532701943240438,,,0.0214,0.11387999,0.27558002,2025-11-03T09:21:55Z,us_all
AMDD,8.28,74.18,9.13149995803833,12.355375633239746,,0.048360923223242244,0.45122147914698213,-0.014285701310552956,-0.41525424984489323,-0.381423604839941,26.5927696100446,-1.2494828332011263,-1.303397652267629,0.05391481906650264,0.2265226824219261,0.24540294634730944,1.0311332513466345,,0.06643724408435484,Direxion Daily AMD Bear 1X Shares,,,,,,,,,,,,,,,0.0,,,,,,,,,2025-11-03T09:21:55Z,us_all
FMHI,48.06,3.81,47.86908588409424,47.246396942138674,46.445492572784424,0.004824908155910286,0.7223447841159786,-0.0013506208147321397,0.01332138557531004,0.04712408761550768,69.38902993243282,0.24189927680597378,0.2729987819200207,-0.03109950511404691,0.6825487227750948,0.9984419455519408,1.0734783145492708,0.029995898375529517,0.0013634163789590333,First Trust Municipal High Income ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
ZNB,1.29,12.26,1.7400000035762786,1.6837999987602235,17.937199999690055,0.10686601567215402,0.05169865117250794,-0.18354435011737213,-0.2181818300042272,-0.9241176493027631,22.857142208384857,-0.32926697327699683,-0.3797034583301311,0.05043648505313425,0.2416423539123589,0.003035294027889476,1.0157480167140813,,0.25930459727937444,Zeta Network Group,Communication Services,Entertainment,0.01,,,,-2.0234,-0.32898,,,,,0.03579654,5.963983,0.0,0.0,-0.8111127533161675,-0.5860630563991609,,2.447,0.1586,0.07956,0.009,2025-11-03T09:21:55Z,us_all
CCL,28.83,608.58,28.7625,30.06520008087158,25.640800075531004,0.03545414825456807,2.1234573515726054,-0.019387744973471288,0.009100463131224146,-0.029946144354334514,55.64024261709188,-0.30775534360238765,-0.31826851518814503,0.010513171585757375,0.5252454048344499,0.8873499056423115,1.7547169438958576,0.3009927852988177,0.021101781485334415,Carnival Corporation & plc,Consumer Cyclical,Travel Services,37.86,0.15875515213263558,0.16428380799877998,0.27867,0.25733998,0.05284,9.16655807061197,15.015625,2.5026041666666665,0.07697169042380933,3.1712685,1.443312,0.0,0.0,,0.43391988003804216,,2.686,0.0463,0.07585,0.73155,2025-11-03T09:21:55Z,us_all
METU,32.2,164.81,40.54999980926514,43.14594009399414,39.26241183280945,0.0764263493759289,3.4699410044771732,-0.24306534861436102,-0.1909547391911557,-0.33983539050235245,28.88298151880555,-1.3374064557870042,-0.7387711994937667,-0.5986352562932375,-0.19960207777096037,0.6347321090323765,1.5887340596757968,-0.07031303692738755,0.05837171562026627,Direxion Daily META Bull 2X ETF,,,,,,,,,,20.139475,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
IREX,33.44,9.59,33.439998626708984,33.439998626708984,,0.02,1.0,0.0,0.0,,,,,,,,,,,Investment Managers Series Trust II - Tradr 2x Long IREN Daily ETF,,,,,,,,,,,,,,,0.0,,,,,,,,,2025-11-03T09:21:55Z,us_all
ACES,35.15,1.12,35.19890022277832,32.38388828277588,26.826770763397217,0.032133718458827024,0.5104117739157664,-0.01925219374361975,0.023289755088650832,0.3110415697960638,47.894221241834465,0.7271863248102477,0.9927060364343765,-0.2655197116241288,0.48494681508454257,0.9418542822430338,1.7475491841613857,0.2873441397161989,0.02694618678206822,ALPS Clean Energy ETF,,,,,,,,,,30.257187,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
NPCE,9.94,1.24,10.574999904632568,10.105999946594238,11.326199984550476,0.0475998978343108,1.2620501285347043,-0.05152671616794713,-0.08974363452964729,0.11310181866647073,40.49296212134695,-0.010887388362339934,0.11591727339318096,-0.1268046617555209,0.012874546371701398,0.5482625504966103,1.5802861113937094,0.4343434093224625,0.027896833850474874,"NeuroPace, Inc.",Healthcare,Medical Devices,0.33,0.22141208480457353,-0.2243084565880095,-0.29014,-1.7694,-0.123859994,,,,-0.04997413861894873,16.90476,3.7126575,0.0,0.0,-0.30220992070365604,0.32491668339038826,,1.915,0.0552,0.02725,0.91516,2025-11-03T09:21:55Z,us_all
ACMR,41.46,42.85,40.08875026702881,35.8367000579834,27.248250045776366,0.04917992945004977,0.5488625037497218,-0.006232074032189727,-0.002406214762125325,0.3487312749893541,58.21977352039697,1.3938607793099038,1.4937465604151356,-0.09988578110523183,0.7032841689367582,0.9470077715963454,2.9404253874318713,1.0698950405985284,0.043029527209327165,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,2.66,0.4023413056302143,0.17866790322461928,0.14716,0.12682,0.04911,16.90794764047239,24.975904,1.049407731092437,-0.0066281024074043605,2.6948326,3.2642953,0.0,0.0,0.6103478937742153,0.4182576700069187,,1.418,0.079,0.15258999,0.69223,2025-11-03T09:21:55Z,us_all
BTGD,42.29,8.66,44.75275001525879,42.295340042114255,35.20351004600525,0.044218336523146134,0.2969329947255323,-0.03215108854610538,-0.09003875676651218,0.09743116668959706,37.80602797574992,-0.1751312903752833,0.3677281352139258,-0.5428594255892091,0.19762048390539952,0.8731420183324402,2.0659154820403622,0.8966842862774627,0.03192271392408073,STKd 100% Bitcoin & 100% Gold ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
AMSF,40.08,5.24,41.24149990081787,43.235289611816405,46.06128318786621,0.023488736282876267,1.3828689370485037,-0.03305184334543332,-0.07071641923318484,-0.09497734500047295,41.2607725464499,-0.7978887138102664,-0.7244570007429895,-0.07343171306727692,0.12355391779828036,0.7306416403062445,1.008809521592022,-0.20354322012043502,0.013610002066924583,"AMERISAFE, Inc.",Financial Services,Insurance - Specialty,0.76,0.007164966928415506,,0.21322,0.16945,0.032509997,10.727237265016228,15.415384615384614,,0.010440480648456395,2.7687209,2.4487484,,0.5923,0.0017346066809422744,0.024167322867133523,,0.304,0.0093,0.01745,0.99583,2025-11-03T09:21:55Z,us_all
SUI,126.6,109.79,123.9680004119873,125.94141952514649,122.75773902893066,0.023442795746978384,1.8733208030165007,0.0204739719934921,-0.027201482496771234,0.014209010345060724,61.99998651549352,-0.7368641073659035,-0.8265455213929097,0.08968141402700625,0.8641192650773675,0.9721820736014346,1.1600388214910495,0.015608159230313223,0.015327757992832954,"Sun Communities, Inc.",Real Estate,REIT - Residential,16.29,0.006668344237544144,-0.0009098187641021909,0.30502,-0.039,0.02471,15.439183753536623,59.436615,,0.04955392639737028,2.2403114,5.0317607,,0.0044943820224719105,-0.4041812356093508,0.04432355548123579,,0.852,0.0207,0.01367,,2025-11-03T09:21:55Z,us_all
AIRS,10.41,9.89,9.916999959945679,7.968399991989136,5.239949987530708,0.08305200573141651,0.43587232384502783,-0.08604042724943006,0.34496126036812824,0.7263680738317866,54.896552631319324,0.8900879765603964,0.9300837475058664,-0.03999577094547002,0.6111702084004643,0.893562247920949,6.547169577909904,0.7704081028579899,0.05948678963481959,"AirSculpt Technologies, Inc.",Healthcare,Medical Care Facilities,0.65,-0.07945711704446268,-0.0523896335148296,0.02031,-0.16475001,-0.026099999,174.94723387872955,,,-0.00030463143166187706,7.1301365,3.9365861,0.0,0.0,-0.26620061429465713,0.033664427717488676,,2.577,0.4061,0.26770002,0.76714,2025-11-03T09:21:55Z,us_all
SLVO,90.95,3.05,91.49871025085449,88.70187149047851,76.5449605178833,0.025402720956272766,0.6967396158999554,0.0046393259097377015,-0.006034002464362365,0.14965167120477463,39.506619707886536,0.2062125566640276,0.6505167468398307,-0.44430419017580314,0.4314583626015991,0.9613004144535223,1.4718458049578655,0.31544224180262304,0.015805215952816108,UBS ETRACS Silver Shares Covered Call ETN,,,,,,,,,,,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
AVGE,84.24,1.72,83.64109916687012,82.98963958740234,76.30738628387451,0.009500057154475642,0.5719872891713518,-0.002486667756795291,0.002737718386985666,0.0735312419180143,65.22129206959036,0.47368733751419256,0.4292875817514069,0.04439975576278565,0.6612795070000174,0.9897314123926525,1.3501490800397824,0.17178461926064315,0.008706973135816268,Avantis All Equity Markets ETF,,,,,,,,,,18.463453,,,,,,,,,,,,,,2025-11-03T09:21:55Z,us_all
