Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
VSAT,37.92,89.2,37.01900005340576,33.16479995727539,17.682649998664857,0.05343016663433142,0.6989161513002758,-0.0378077057659425,0.2118886883805715,0.3630481159207255,55.6166399917533,1.942011020771929,2.037579510614995,-0.0955684898430662,0.6189053643703268,0.9522852450919063,5.551976367866398,,0.050290374282432514,"Viasat, Inc.",Technology,Communication Equipment,5.09,0.055048160983883765,-0.024219764184686576,0.03985,-0.115,0.0023700001,8.034639745842036,,,0.017358222493378313,1.1152941,1.1154827,0.0,0.0,,0.32970333896933357,,1.361,0.1449,0.058130004,,2025-11-06T04:53:59Z,us_all
BH,369.38,3.64,360.6600006103516,334.5664001464844,273.06340049743653,0.02866772855678859,1.616491416635402,-0.009705080743130035,0.0760626233133963,0.26591039468695654,57.149266675238756,9.353119446132894,11.273965176357692,-1.9208457302247979,0.7064417428283953,0.9850133463541667,2.13514453689487,,0.01681324002098545,Biglari Holdings Inc.,Consumer Cyclical,Restaurants,1.13,-0.008770441095155457,0.05214276624175451,0.06184,0.06821,0.0147,3.5713275499474237,12.7680608365019,,0.05510437473475021,0.38900328,3.0148008,0.0,0.0,-0.6461999155351519,-0.00834071126135949,,0.686,,0.00435,0.89755,2025-11-06T04:53:59Z,us_all
URGN,19.31,18.8,18.308250141143798,18.510200119018556,13.598575015068054,0.06248797853169485,1.3021589318031548,-0.04311203300677158,0.14667454221934273,-0.034982546473392495,61.07455243712913,0.6011531853246765,0.35472781126321246,0.2464253740614641,0.663511717860984,0.9014939027620847,4.913485785733287,,0.041964159992664445,UroGen Pharma Ltd.,Healthcare,Biotechnology,0.89,0.09291163420502224,,,,-0.31204998,,,,-0.12021352404182722,,9.479832,0.0,0.0,-0.21389945237189234,0.18517236240062895,,1.261,0.2447,0.0687,0.98203003,2025-11-06T04:53:59Z,us_all
DUSA,48.29,2.27,48.03640022277832,48.10978012084961,45.22701490402222,0.011623812196869927,0.8267147206542277,-0.006787289666948415,0.005413327979149285,0.05459707250523893,52.427183746876025,0.10387121045383907,0.11047857938353406,-0.00660736892969499,0.6069719597079881,0.9855102227658642,1.2582401542617032,,0.010823424826320196,Davis Select U.S. Equity ETF,,,,,,,,,,19.845913,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
VT,139.75,420.6,139.24449920654297,137.38819915771484,125.68078735351563,0.009194986064081269,0.7572091894484273,-0.014317948912222045,0.007425019969961921,0.07214524314987703,59.31107092467672,0.9993852632806579,1.0448716481477167,-0.045486384867058804,0.5741264876059914,0.985682051087778,1.3659165153398827,,0.008680444169678041,Vanguard Total World Stock Index Fund ETF Shares,,,,,,,,,,22.432005,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
BBLU,15.32,1.59,15.299950170516968,15.000040035247803,13.678385004997253,0.009194806996021175,0.7756490268214903,-0.019833679932624082,0.008558269784865846,0.08575478863136388,54.52340198037496,0.13728979149956722,0.1509383551879649,-0.013648563688397675,0.526064343637926,0.9801663200673759,1.3485915631889427,,0.008528264886523838,Ea Bridgeway Blue Chip ETF,,,,,,,,,,27.572693,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
HACK,85.22,7.28,87.11399879455567,86.42219940185547,81.09954986572265,0.019021369210662702,2.9706606402942657,-0.043116959837824376,-0.0191067689363853,0.005427077310985906,45.210447958692725,0.055464794030186226,0.24383398204853574,-0.1883691880183495,0.12891003381645472,0.9557026238717831,1.3175634016483408,,0.016352794119141954,Amplify Cybersecurity ETF,,,,,,,,,,32.74841,,,,,0.06,,,,,,,,,2025-11-06T04:53:59Z,us_all
IGD,5.7,1.42,5.801772665977478,5.823189792633056,5.4305568170547485,0.014194797331174604,1.0359172303652213,-0.02388658506153052,-0.015529474161878332,0.013345411656955575,30.714628651623144,-0.013417284310802025,-0.001145412689706001,-0.012271871621096024,0.015315011265130074,0.9647581181215048,1.2002426236447807,,0.007770564971017062,Voya Global Equity Dividend and Premium Opportunity Fund,Financial Services,Asset Management,0.45,,,0.62435,0.14099,0.01298,,6.705882176470588,0.42712625327838144,,0.92592585,30.722359,,0.6941,-0.2972716310736935,2.0338043915805954,,0.492,0.0034999999,0.0,0.3184,2025-11-06T04:53:59Z,us_all
RTX,174.0,931.45,169.48749923706055,164.03100006103514,142.93112869262694,0.023509847706761854,0.5902395189804067,-0.02613756207983775,0.02794349623767678,0.12209515890568001,75.4948804835943,4.267132858860066,3.991158807445447,0.27597405141461895,0.6212470668601174,0.9696834464590324,1.547294163621586,,0.02259043448093636,RTX Corporation,Industrials,Aerospace & Defense,233.29,0.1714741729541498,0.09952272156365506,0.12399,0.10702,0.03787,18.663830829140483,35.80246913580247,1.2177710590409003,0.011419052341940234,3.6161854,2.7131033,,0.538,0.007117527543689439,0.09713959892072666,,0.431,0.0089,0.00079,0.83068,2025-11-06T04:53:59Z,us_all
ELBM,1.05,23.85,2.071499985456467,1.4474799966812133,1.2782450002431869,0.3513605575790139,0.2796224113488628,-0.2553191651257527,-0.359756121051801,-0.08296945868362127,27.007301524817194,-0.1426768621480159,0.01390612125060685,-0.15658298339862275,0.31721649863938306,0.14957264318648944,1.2280700922721708,,0.7514866257223166,Electra Battery Materials Corporation,Basic Materials,Other Industrial Metals & Mining,0.1,,,0.0,-0.41092998,-0.058520004,,,,-0.14899933463307483,0.36906853,,0.0,0.0,0.18264476857958,,,2.271,0.2028,0.00745,0.0097,2025-11-06T04:53:59Z,us_all
ROUS,57.53,0.91,57.322770309448245,56.89253059387207,53.10386720657348,0.008982212599724064,0.8735877590961658,-0.0038718351554044572,0.0018530713030853185,0.06677860147047943,54.4929967548622,0.19249212996785303,0.2330764685707062,-0.04058433860285318,0.6144728559259072,0.9892760104945829,1.2771870584055447,,0.007450506360172396,Hartford Multifactor US Equity ETF,,,,,,,,,,21.069407,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
SAIC,92.22,46.21,95.96747055053712,101.24948516845703,108.59614665985107,0.03144652746376351,0.7089253401363599,-0.001299492332102914,-0.08548169871646227,-0.19604357015967244,38.980395137050934,-2.6633922057141604,-2.439390330033767,-0.22400187568039343,0.2182862142017557,0.6065677440683626,1.0172071199600639,,0.02108275072564949,Science Applications International Corporation,Technology,Information Technology Services,4.24,0.004701773240193496,0.07479892761394102,0.07858,0.25398,0.06483,9.709282058479532,11.205346294046171,0.15671812998665974,0.10390775649753627,2.7964096,0.5689208,,0.17979999,0.15443222176394578,-0.014711010655571899,,0.287,0.0438,0.00597,0.87038004,2025-11-06T04:53:59Z,us_all
PTC,189.97,133.92,201.1509994506836,204.66199951171876,181.83614959716797,0.019112046549914594,1.8353100453493092,-0.061691223347710045,-0.06076334233123615,-0.11932689579536937,25.764972747998968,-2.2910418002744564,-1.2248609841936426,-1.0661808160808137,-0.22590377250515786,0.8773380237919567,1.3892788766210789,,0.013486113320480003,PTC Inc.,Technology,Software - Application,22.76,0.09604859772261354,0.30048366126235754,0.32834,0.1571,0.07588,28.3639668506084,44.804245283018865,0.4254914081958107,0.03716615853404742,6.4780903,9.2059965,0.0,0.0,0.0850615146460767,0.09034692809267986,,1.019,0.033,0.011080001,,2025-11-06T04:53:59Z,us_all
MUB,106.99,398.04,107.01045532226563,105.99922744750977,103.76449684143067,0.003389835826465107,1.2897950656971078,-0.0026551260582134972,0.006799710123326808,0.03665660815877558,56.654677372425446,0.33493476009616074,0.42835370805047074,-0.09341894795431,0.4846365803865583,0.9967887994302193,1.0654767770485274,,0.0011558357193229344,iShares National Muni Bond ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
UBS,38.37,74.08,38.81400032043457,40.043000106811526,34.84519626617432,0.015748902612305726,0.9695895698847536,-0.018419064156884102,-0.06208753177709969,0.00867502650933738,43.69446923206703,-0.5500824243105455,-0.551847371922017,0.0017649476114715013,0.3772924727449115,0.9053798481556101,1.5168335023443253,,0.012127900312277706,UBS Group AG,Financial Services,Banks - Diversified,119.87,0.16690684508492026,,0.21517,0.08292,0.00453,,18.447115,0.2405099739243807,0.08431044542242067,1.3403898,2.4872186,,0.4054,-0.17807813293746977,0.1674629083274588,,0.857,0.003,0.00055,0.55158,2025-11-06T04:53:59Z,us_all
HIBL,63.38,5.16,63.08950023651123,59.30040016174316,42.955226397514345,0.05057476728700508,1.0593360328262267,-0.039260271406135416,0.029230256309489278,0.34908475278155016,53.04878162245648,1.8774071400472536,1.9607709578351042,-0.08336381778785062,0.5219036912686146,0.937435297972935,4.004992655466818,,0.049969561215510966,Direxion Daily S&P 500 High Beta Bull 3X Shares,,,,,,,,,,28.70757,,,,,0.31,,,,,,,,,2025-11-06T04:53:59Z,us_all
SOAR,1.7,3.45,2.289500004053116,1.931599998474121,2.170014995932579,0.16609245022746835,0.08317788054856501,-0.07608694736696164,-0.13705582589102283,0.21428576902467467,15.566038849855346,-0.11653625118272637,-0.0016876080207951427,-0.11484864316193123,0.2762186300309669,0.14468085512201836,1.4049586728006576,,0.1320493885122522,"Volato Group, Inc.",Industrials,Airports & Air Services,0.01,0.30121159306215395,0.025155114148800922,0.03508,,0.03218,2.5331966145833333,,,-0.7154530669190896,,0.13123567,0.0,0.0,0.17170409874020964,-0.30815708455508894,,0.889,0.105100006,0.09194,0.0053399997,2025-11-06T04:53:59Z,us_all
BULL,9.94,329.89,11.309999895095824,12.79379997253418,13.553785009384155,0.054009780576087574,0.422352553618297,-0.11957487918787835,-0.2234375443542369,-0.3549643297334242,31.15123385695742,-0.7369973448266158,-0.6787372944638489,-0.058260050362766935,-0.029185884115591424,0.15802860634738924,1.0,,0.034777977058877085,Webull Corporation,Technology,Software - Application,4.92,0.0016095941050902063,-0.03792094663271214,-0.12064999,-0.025320001,-0.00801,,62.94146636172803,,0.037190650424944585,6.400515,10.753229,0.0,0.0,,0.002439197713732133,,-0.175,0.0298,0.21851,0.52722,2025-11-06T04:53:59Z,us_all
AFLG,38.96,2.28,38.8542501449585,38.51886978149414,35.861626110076905,0.009149496775229533,1.1128602370469434,-0.012921259702494248,0.002057562092585119,0.055925280357361995,55.95236743660629,0.18655723591113116,0.20101063447437548,-0.014453398563244318,0.5665814130515965,0.9863290907461432,1.3058600314358817,,0.008143749718316629,First Trust Active Factor Large Cap ETF,,,,,,,,,,22.534946,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
AMAL,27.93,4.72,27.110499954223634,27.735799980163574,29.764592704772948,0.03147920304183032,0.9567498856854507,0.0028725286395070437,0.02195391083588283,0.014529589849386015,55.1401914377593,0.0394730836714281,-0.09585907440040732,0.1353321580718354,0.761779825688242,0.7425114588732503,1.1057007146516615,,0.024516710872439604,Amalgamated Financial Corp.,Financial Services,Banks - Regional,0.84,0.10766323084192297,,0.47435,0.13881,0.01197,,8.362275449101796,0.3098951407395721,0.14464906414007003,1.0835662,2.7243035,,0.1557,0.14804514843069172,0.08971677331981875,,0.84,0.082100004,0.25307,0.64917,2025-11-06T04:53:59Z,us_all
BWA,44.88,96.2,42.99050025939941,43.42126312255859,34.883480873107914,0.027040357555733516,0.7182328122566884,0.030539652223986025,0.05899008817819218,0.18420877544798286,65.09218118932412,0.27749239688528604,0.1512545167074833,0.12623788017780274,0.97363950945185,1.0,1.820025438537869,,0.01906252234367818,BorgWarner Inc.,Consumer Cyclical,Auto Parts,9.6,-0.007888434990843796,0.034185599316288014,0.0841,0.0304,0.054419998,5.965314060145507,48.39481890762283,,0.1255065356287945,1.6031435,0.6769438,,0.70419997,-0.3868606605150342,0.055859711754460584,,1.045,0.0396,0.0100300005,,2025-11-06T04:53:59Z,us_all
SOGP,13.29,2.85,15.984249830245972,17.95505434513092,6.491481503248215,0.1208480812596538,0.07490944626989636,-0.15350317685926862,-0.2571268633165563,1.5251057361385163,26.03992786665121,-0.6850662857528746,-0.3281963335573937,-0.35686995219548096,0.06720472150994529,0.3909341962724567,11.833506420059832,,0.11795057977959476,Sound Group Inc.,Communication Services,Internet Content & Information,0.06,,,0.04652,0.087790005,0.01964,414.74542388183676,15.821428785714286,,,0.20113812,0.022424003,0.0,0.0,,-0.03575151568567769,,2.958,0.0414,0.0,0.02612,2025-11-06T04:53:59Z,us_all
ILCG,105.8,6.39,105.55550041198731,103.7945623779297,93.68249584197999,0.013070473125257658,0.7070974576271186,-0.0244351680134125,0.010795881366010729,0.053911652231645846,57.41508268759494,1.000801056660805,0.9715794395851113,0.029221617075693707,0.5343463496080644,0.9710877100989658,1.465408132447683,,0.012318776424366967,iShares Morningstar Growth ETF,,,,,,,,,,38.96971,,,1.4886314,,0.44,,,,,,,,,2025-11-06T04:53:59Z,us_all
IBTP,25.83,2.51,26.00279359817505,25.85483890533447,25.10159037590027,0.0041075863400859645,0.41034871290537733,-0.011459985038734133,0.001147496946034332,0.015732226198791555,37.97782915919355,0.02892812515645815,0.06798432013671624,-0.039056194980258085,0.13121542180576062,0.9868454023557345,1.0901854438102798,,0.0028324045790012365,iShares iBonds Dec 2034 Term Treasury ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
ET,16.91,244.78,16.742500209808348,17.09360004425049,17.483193731307985,0.01727634576684455,1.1361347066150593,-0.004708647721234804,0.014397106779829194,-0.035120540959634794,50.289024351252515,-0.0398001170748401,-0.0777213369226804,0.037921219847840304,0.7275617806930016,0.8467362103122397,1.1223270832168952,,0.010604732644574549,Energy Transfer LP,Energy,Oil & Gas Midstream,58.05,0.0519812689283079,0.11492398386596339,0.12015,0.13208,0.047030002,9.007805234338967,13.108527131782946,,0.09823134612220094,1.8470781,0.72040516,,1.0039,-0.04381711253248499,-0.040920236110594144,,0.65,0.0097,0.10095,0.31933,2025-11-06T04:53:59Z,us_all
GENI,11.01,54.08,11.717499923706054,12.278399963378906,10.69229995727539,0.0362203258123611,1.1826149532891612,-0.06852787536847971,-0.045099697843215436,-0.05655525647791648,18.46156253851376,-0.27219180703021806,-0.197868933398078,-0.07432287363214005,-0.01305539755023017,0.8125461309152,1.6335312467014045,,0.02123334483329726,Genius Sports Limited,Communication Services,Internet Content & Information,2.63,0.23710037120711314,-0.20480661271866757,-0.13795,-0.18653,-0.09072,,,,-0.0076795281931642595,3.6372647,4.3476954,0.0,0.0,-0.4552952205980778,0.2239671032698245,,,0.1013,0.08586001,0.98638,2025-11-06T04:53:59Z,us_all
NEU,784.41,57.16,772.3635101318359,805.1297082519532,664.6207655334473,0.02741731766170651,0.7538971848594763,0.033886859791540935,-0.08481993378855779,0.09000447730724437,49.06046728455567,-11.89609924241654,-14.139955327739107,2.2438560853225678,0.6069808489874888,0.8984296567556399,1.6451747728243868,,0.027296608907959787,NewMarket Corporation,Basic Materials,Specialty Chemicals,7.37,0.03266320019240898,0.21781012137605346,0.2085,0.29345,0.12036,10.840448511495435,16.56271,0.41785178839906706,0.07123646832422163,4.3606434,2.6858919,,0.22709998,0.31772766296160215,0.003927293944665289,,0.497,0.0225,0.26769,0.65139,2025-11-06T04:53:59Z,us_all
LRN,71.9,201.4,128.32550010681152,142.54919998168944,140.05155017852783,0.14332654843242779,0.8145892116496611,-0.531687604392957,-0.4864285605294364,-0.5152373383537545,16.674136474587627,-18.845759448899244,-9.891772823538503,-8.953986625360741,0.09621857216718427,0.42341441940760566,1.077637892841771,,0.12217043682713509,"Stride, Inc.",Consumer Defensive,Education & Training Services,3.15,0.17903708158890708,0.14970785567646358,0.0538,0.23041001,0.12814,6.487078393757113,11.216849,0.10357201292705448,0.11822217792880026,2.037462,1.274055,0.0,0.0,0.4154034772343198,0.14416660568981943,,0.025,0.1424,0.03141,,2025-11-06T04:53:59Z,us_all
DBL,15.44,1.46,15.490175008773804,15.423582744598388,15.010337805747985,0.011277754996243672,0.20288354804806547,-0.003227901321734783,0.0044491041580623225,0.022867353290834558,42.7083012543822,0.011407506650431998,0.0312736494156569,-0.0198661427652249,0.33180039604155387,0.9884762927980433,1.0946450736210762,,0.0051121075319634,DoubleLine Opportunistic Credit Fund,Financial Services,Asset Management,0.29,,,0.0,0.1599706855802783,,,10.225165,0.5675228626116997,,1.0230809121804871,,,0.8742,,,,,,0.0,0.53361,2025-11-06T04:53:59Z,us_all
SMCY,12.43,10.75,14.888669347763061,14.147447509765625,13.174461169242859,0.07229126797798252,2.38334920025898,-0.15915280474324056,-0.20420798124358908,-0.09792826225677809,29.579219574399772,-0.14449512208273418,0.07917421813985737,-0.22366934022259155,-0.23161956045891846,0.7168946511710027,1.585041955490697,,0.0475835392759555,Tidal Trust II YieldMax SMCI Op,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
PY,51.16,2.23,51.59042491912842,51.726089782714844,49.278476524353025,0.008183686757360042,0.1874655394229002,-0.019442680919393274,-0.019818389165760175,0.02860775134633875,47.606053418093836,-0.0303226208223748,0.03439814567017882,-0.06472076649255362,0.2915495851116904,0.9752678021078052,1.2126641598700798,,0.0084323453514944,Principal Value ETF,,,,,,,,,,19.39503,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
PTMC,35.53,1.2,35.647549629211426,35.765339889526366,35.44008501052856,0.011728526494561967,0.5066147790779291,-0.012506969668279355,-0.0049570658272701795,0.03737222713275545,48.25267259722614,-0.014401317491469001,0.018260693260135293,-0.0326620107516043,0.42098194252145466,0.8863059009816572,1.0465389685081299,,0.011307466169097731,Pacer Trendpilot US Mid Cap ETF,,,,,,,,,,20.571863,,,,,,,,,,,,,,2025-11-06T04:53:59Z,us_all
COYA,5.77,1.8,6.4214999914169315,6.184199962615967,6.116709988117218,0.09223818661909455,0.673219352164539,-0.13363361664811824,-0.09702658818678078,-0.09843751641456011,38.755979715027046,-0.008795731062002154,0.09064524041072916,-0.09944097147273132,0.08923341881874812,0.779729717103472,1.1703854324211944,,0.06587781264437256,"Coya Therapeutics, Inc.",Healthcare,Biotechnology,0.12,-0.4078742049173254,,,-0.63992,-0.38529998,,,,-0.13623076136096482,3.4081514,,0.0,0.0,-0.5448207378663514,,,0.207,0.018,0.05844,0.2207,2025-11-06T04:53:59Z,us_all
CNXT,42.97,2.31,42.17760009765625,41.68534019470215,31.672150087356567,0.018644895131401915,0.26896486938211,-0.028047905212579827,-0.024960255995878367,0.3662088795412175,64.68543445160691,0.5982753247062931,0.5535390566383855,0.044736268067907536,0.615818396013655,0.9504534857524725,1.898807017863252,,0.026749754916019743,VanEck ChiNext ETF,,,,,,,,,,36.1988,,,,,0.09,,,,,,,,,2025-11-06T04:53:59Z,us_all
