Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
IOT,38.1,123.14,38.47750015258789,38.51860008239746,40.95955011367798,0.03517605150410787,1.1363490766759397,-0.012185668250502824,-0.04916399390333881,0.12922337222161095,56.92715899481799,0.23320033782246696,0.29641286163636427,-0.0632125238138973,0.42122903601071326,0.624999984355736,1.1824952523477792,-0.21019906408651645,0.029300520005665714,Samsara Inc.,Technology,Software - Infrastructure,21.86,0.3326424041349072,-0.08807859052946268,-0.068,-0.080690004,-0.03743,,146.53847,,0.007761578212234881,17.988668,15.3196,0.0,0.0,-0.23623738417402662,0.38360008744244634,,1.607,0.0709,0.04188,0.86891997,2025-11-07T04:49:28Z,us_all
ANGX,6.42,3.21,6.71949999332428,,,0.06905318709931196,1.0576355054453628,0.027200012207031277,-0.07091169058443259,,40.273043763556494,-0.2140021251938462,-0.20577913720553495,-0.008222987988311253,0.2835836228067481,0.4012500047683716,1.6212121248610127,,0.0425029188977613,"Angel Studios, Inc.",Communication Services,Entertainment,1.03,-0.5232280248173218,-0.5349024414534107,-0.2446,,-0.55714,,,,-0.05807224291120062,62.330097,5.538904,0.0,0.0,1.5591603215872865,0.1305233587792216,,0.039,,0.25299,0.02162,2025-11-07T04:49:28Z,us_all
BCI,22.1,19.09,21.947999954223633,21.602199935913085,21.046874952316283,0.01103748235902897,0.48465028660022397,0.004089057321762013,0.017027190383241075,0.07594933770246781,56.89654605425421,0.159374164072851,0.16566470740733572,-0.006290543334484727,0.6711968012325983,0.9892569485461546,1.161025254089022,0.12501121441534924,0.009484499482063511,abrdn Bloomberg All Commodity Strategy K-1 Free ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07T04:49:28Z,us_all
PHB,18.5,1.25,18.51745195388794,18.491480712890624,17.930227155685426,0.0026907966231792275,0.9632888730143033,-0.00218995298499014,0.004666789586863729,0.018325744109646047,48.47653596195506,0.0071664018443513555,0.020867022202551988,-0.013700620358200633,0.43864649621374935,0.9913933192098221,1.091256436255363,0.07127486176662812,0.0023489344686418714,Invesco Fundamental High Yield Corporate Bond ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07T04:49:28Z,us_all
EZBC,58.4,17.59,63.384500122070314,65.31779983520508,60.19095499038696,0.04281616845583242,0.5567938899611896,-0.05210191612842352,-0.1667854961163996,-0.1336597188362848,43.62416147812076,-1.7438558927543042,-1.1481824262552114,-0.5956734664990928,0.0181575595844978,0.8034117425288824,1.451292223904898,0.451292223904898,0.02843472269465114,Franklin Bitcoin ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07T04:49:28Z,us_all
FNDA,30.4,26.46,30.804000186920167,31.06715385437012,28.996564083099365,0.01447368851517523,0.8899133620389806,-0.006211197551809877,-0.014267202719864258,0.040410000403412694,47.578346649451625,-0.10785507905157132,-0.041445618184526474,-0.06640946086704486,0.2604466199431266,0.9500075191855462,1.2823530888388286,0.028012159143160797,0.01244707903793185,Schwab Fundamental U.S. Small Company ETF,,,,,,,,,,18.673113,,,,,,,,,,,,,,2025-11-07T04:49:28Z,us_all
BSRR,29.54,1.35,27.90564079284668,28.85720054626465,28.370056886672973,0.029568593320557165,0.6874069936417472,0.018068041728024786,0.05147674145615255,0.04447429637018563,76.16570745524034,0.2029236132311496,-0.11580207878733274,0.31872569201848233,0.8737441812034653,0.8844374886000841,1.2469765938285904,0.04841312741182047,0.021425174471846494,Sierra Bancorp,Financial Services,Banks - Regional,0.4,0.17436765079096528,,0.34956002,0.11073,0.01075,,10.256945,43.1815762202059,0.13335616263353495,1.0909226,2.7564733,,0.3438,0.11952370824977754,0.03223110001653029,,0.83,0.0152,0.10556,0.59139,2025-11-07T04:49:28Z,us_all
XAR,232.97,40.02,243.65650024414063,233.9289096069336,197.81089935302734,0.02293674934938756,0.9913519003846025,-0.05927717761994922,-0.0509613602923511,0.08915571168357306,47.51471623932947,1.736178206694575,3.720280098237172,-1.984101891542597,0.014517025294138215,0.9272806723730228,1.6121109131216869,0.4923645438646771,0.018011888657604707,SPDR S&P Aerospace & Defense ETF,,,,,,,,,,36.70976,,,,,,,,,,,,,,2025-11-07T04:49:28Z,us_all
BAIG,12.18,9.95,20.49569993019104,18.731740016937255,,0.22281842028048,0.4143401405107966,-0.3259545926464795,-0.4903765481346569,,27.546254361406938,-1.9400126668140238,-0.8841158145025511,-1.0558968523114727,0.13230976684305293,0.3733905795217642,1.171153918455341,,0.14180584163886129,Leverage Shares 2X Long BBAI Daily ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07T04:49:28Z,us_all
SXT,91.98,42.07,94.14149971008301,98.95520004272461,92.27155540466309,0.043266400741842646,0.7152581175999096,0.024846834060541445,-0.005729097038787212,-0.2112845035957659,42.8571510519817,-1.514857180486615,-1.7494094300299194,0.23455224954330434,0.2564430817698814,0.7616130323227455,1.3850134141548658,0.21878992266407837,0.024440997846917188,Sensient Technologies Corporation,Basic Materials,Specialty Chemicals,3.91,0.06919427374781151,0.12931807046004412,0.14782,0.12307,0.064959995,16.228719495029576,28.128440366972477,2.163726182074806,0.016151544655194475,3.2927616,2.449708,,0.5015,-0.06178919162158236,0.04097865540649481,,0.57,0.064,0.01521,,2025-11-07T04:49:28Z,us_all
