Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
SQQQ,14.48,2159.32,13.815500020980835,14.868639297485352,23.052001504898072,0.04548145970885835,1.1597651237802935,0.014005589146010688,-0.045484543875242034,-0.1482848210573412,54.26229008421256,-0.2953453614992778,-0.441039576893254,0.1456942153939762,0.7569440057129838,0.28111008953159117,1.1347961820142707,-0.5128689156418391,0.03623742030463948,ProShares UltraPro Short QQQ,,,,,,,,,,,,,,,,,,,,,,,,2025-11-14T08:09:52Z,us_all
NBN,84.09,4.62,89.506494140625,97.32552444458008,94.26393592834472,0.03507140651133979,1.404019277984905,-1.633117888810709e-06,-0.0635801700821439,-0.15984742576717792,23.82084030929731,-3.464760285471968,-3.378757235450709,-0.08600305002125896,0.21849763718535503,0.7452390437762125,1.0433900983320574,-0.1787029030081494,0.026863772941193676,Northeast Bank,Financial Services,Banks - Regional,0.72,0.3510320971976957,,0.5949,0.19615,0.02191,,7.9031954887218046,0.29823379202723793,0.09978345337974848,1.4018503,3.3538082,0.05,0.0038,0.3004903566675283,0.2969295600452806,,0.558,0.0479,0.13288,0.64859,2025-11-14T08:09:52Z,us_all
INDY,52.98,4.51,53.28450012207031,52.367199935913085,51.7843999671936,0.007374757432269502,0.3394409208362697,0.008566548132432183,0.004169848895035688,0.022582477088071817,44.25002241130369,0.19309564171815907,0.2526446033520824,-0.059548961633923314,0.3180450149465933,0.9680248489925624,1.1236478860590822,0.017638773413261033,0.007334635285400657,iShares India 50 ETF,,,,,,,,,,23.81124,,,,,0.0,,,,,,,,,2025-11-14T08:09:52Z,us_all
IBMS,25.99,1.0,25.98178834915161,26.007426948547362,25.408831739425658,0.002267862060785001,0.4471016376397193,0.0013487416717958833,-0.0012271667550196597,0.010607067887163257,50.89880578252672,-0.000979298154085484,-0.0005953331959655022,-0.0003839649581199818,0.5403370243086828,0.9928093665957942,1.0582214987700864,0.04661032248687125,0.0005946880222869611,iShares Trust iShares iBonds De,,,,,,,,,,,,,,,,,,,,,,,,2025-11-14T08:09:52Z,us_all
AVDV,90.15,107.63,89.3979995727539,88.84620025634766,77.95952714920044,0.009985741416882937,0.5512325462571301,0.021992999223913845,0.008953587749523262,0.06888789945771046,48.877803113973876,0.33718800202237276,0.26395914485192157,0.07322885717045119,0.708898050768692,0.9915310530293279,1.4871700703294926,0.4230749034775074,0.008561125935257444,Avantis International Small Cap Value ETF,,,,,,,,,,11.86969,,,,,,,,,,,,,,2025-11-14T08:09:52Z,us_all
WRLD,138.13,9.46,143.75399932861328,161.42239929199218,150.9761996078491,0.04863432098919735,0.822378030966988,0.06115085523421482,-0.20045143971484192,-0.19108685098205003,46.08319637807361,-8.786580350024906,-9.667101109614865,0.8805207595899596,0.4226205306946554,0.7489562997794951,1.2785079943752635,0.1323987627596741,0.04027732158650877,World Acceptance Corporation,Financial Services,Credit Services,0.7,-0.005427299989638645,,0.094119996,0.14574,0.06973,10.266398623373075,13.256238,0.5436222908552321,0.36689858173999235,1.8207103,1.2192633,0.0,0.0,1.1872092619619745,-0.03960444940898311,,1.101,0.39169997,0.19712,0.84058,2025-11-14T08:09:52Z,us_all
HLF,9.43,15.08,8.560500025749207,8.830599985122682,8.25324999809265,0.045674890630130645,1.0649122423006807,0.025000054421633333,0.09523817435493243,-0.018730422261399093,69.81819146527081,0.12085596632040385,-0.03993249309029972,0.16078845941070358,0.9256920572947753,0.8707294895297478,1.845401185672826,0.15000006396596177,0.03196315530438942,Herbalife Ltd.,Consumer Defensive,Packaged Foods,0.97,-0.013689159292035402,0.09828896188959874,0.0994,,0.11618,4.6703655257198315,3.012779552715655,,0.22274227445211722,,0.19634013,0.0,0.0,-0.1202308211527664,-0.02051047035578113,,0.884,0.1319,0.01899,,2025-11-14T08:09:52Z,us_all
GBIL,100.02,75.5,99.88809928894042,99.66903717041015,98.42939140319824,0.0014312116520453309,0.49729758372191607,0.0008004222504103264,0.0027616478742540362,0.010054221622019854,94.90897750750399,0.10311277665522312,0.10394503446946839,-0.0008322578142452713,0.8888514967326068,1.0,1.0431180441436716,0.0431180441436716,0.00015525044039997856,Goldman Sachs Access Treasury 0-1 Year ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-11-14T08:09:52Z,us_all
GRMN,195.06,202.85,223.41649932861327,235.9553958129883,217.47384384155274,0.03749761242670826,1.095939149750464,-0.043729769368462845,-0.20945127171930011,-0.1573098495017704,4.24581656223144,-12.82848363092387,-10.035424913206201,-2.7930587177176687,0.18765911046724798,0.7508950448788279,1.1326950072892012,-0.07264408383732301,0.02597742003699563,Garmin Ltd.,Technology,Scientific & Technical Instruments,37.52,0.20439929062332873,0.25608108740660723,0.25795,0.19655001,0.11185,17.882470407549597,24.051788,48.103576,0.03551710506044295,4.4262404,5.4034495,,0.4069,0.2035001862952488,0.13823671148925865,,1.006,0.016,0.14977,0.57693,2025-11-14T08:09:52Z,us_all
GJUL,40.59,9.01,40.75024967193603,40.54047996520996,38.25832494735718,0.005064087657673847,0.05362171904922834,-0.001623169641914779,0.007545317636739712,0.019693553621791926,42.867068392980265,0.06996652980501494,0.09474572741003154,-0.024779197605016595,0.21511890713200107,0.9905808253653354,1.2098110727855225,0.10523024500619882,0.0034750357787565857,FT Vest U.S. Equity Moderate Buffer ETF - July,,,,,,,,,,28.152906,,,,,0.0,,,,,,,,,2025-11-14T08:09:52Z,us_all
EWG,41.25,98.42,41.19999980926514,41.42480003356933,39.8641312789917,0.010683992724397998,1.8133696563285835,0.021292414541902005,-0.008175045716289464,-0.031235363406787897,46.17116826858227,-0.13962585156560436,-0.1944735686308597,0.05484771706525535,0.5258284645868903,0.9535367915043884,1.342380491348621,0.3279280155498674,0.007915617765799082,iShares MSCI Germany ETF,,,3.28,,,,,,,18.253511,,,1.282131,,,,,,,,,,,2025-11-14T08:09:52Z,us_all
ADEA,13.14,11.93,15.601000118255616,16.078800086975097,14.241478943824768,0.07866384155951026,0.9595229582983424,-0.06142854690551758,-0.20891030340277417,-0.12000626163278394,26.20191379124772,-0.8132745833336834,-0.5267555421380858,-0.28651904119559757,0.15081866425476714,0.7295946794187553,1.178505445576566,0.062442929011516934,0.0495390647355403,Adeia Inc.,Technology,Software - Application,1.44,-0.03283023138574237,0.3256833161363684,0.36872002,0.18535,0.08467,8.681234007113392,20.215384615384618,,0.12904075719010638,3.4771104,3.7876244,,0.3077,,-0.07443128683020672,,1.029,0.046,0.01824,0.98484004,2025-11-14T08:09:52Z,us_all
