Ticker,Price,DollarVol($M),SMA20,SMA50,SMA200,ATR_PCT,RVOL,RET5,RET20,RET63,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Position,High_52W_Ratio,Low_52W_Ratio,Momentum_12M,Volatility_21D,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),ROA(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,PS,DivYield,PayoutRatio,EPS_Growth_3Y,Revenue_Growth_3Y,EBITDA_Growth_3Y,Beta,ShortPercent,InsiderOwnership,InstitutionOwnership,CreatedAtUTC,Source
UWMC,5.84,52.86,5.61550006866455,5.901970272064209,5.0954558575153355,0.03222846387426728,0.8504437864102874,0.031802174916679915,-0.04105090209131845,0.46375740626204487,69.64287006734051,-0.028235050586403077,-0.0805982379839304,0.05236318739752732,0.6917196986027478,0.8579186623399594,1.543806769150406,-0.050499033161528484,0.024950787181118393,UWM Holdings Corporation,Financial Services,Mortgage Finance,9.41,0.78293496351864,,0.61254,0.06868,0.031489998,18.650939941255654,95.46153846153845,0.3579360272273658,-0.26090626331860395,6.8304095,3.5891027,6.85,10.0,-0.46251615011342995,-0.12318695486427755,,1.83,0.16280001,0.17955999,0.61872,2025-10-29T09:45:38Z,us_all
GAM,63.51,1.08,62.89199943542481,61.57759986877441,55.18225170135498,0.014092272223881385,1.8792341678939617,0.014536739130885268,0.020896949946829668,0.11695388040447874,50.12984825440548,0.4177740244490664,0.47390916313052767,-0.05613513868146125,0.863356874025743,0.997017230154936,1.4016772543946683,0.305255914600296,0.005075502661586863,"General American Investors Company, Inc.",Financial Services,Asset Management,1.48,,,0.47377,0.12352,0.00511,,7.1439815,1.231720948275862,,0.99166197,53.47898,0.71,0.0506,,,,0.83,0.001,0.08238,0.30449,2025-10-29T09:45:38Z,us_all
PSI,77.49,7.61,73.50799980163575,68.96325744628906,58.40458499908447,0.029764224936380573,3.067447187579537,0.038461471610157005,0.10196243174149289,0.2547170627118318,57.663583749565674,2.0400790153742605,1.8249227052465826,0.21515631012767789,0.9709485121178,0.9994840588655082,1.9744054318087119,0.3600985260264864,0.027297331265431594,Invesco Semiconductors ETF,,,0.25,,,,,,,37.84527,,,0.6399636,,0.14,,,,,,,,,2025-10-29T09:45:38Z,us_all
METL,22.49,1.45,22.489999771118164,22.489999771118164,,0.02,1.0,0.0,0.0,,,,,,,,,,,Sprott Active Metals & Miners ETF,,,,,,,,,,27.527164,,,,,,,,,,,,,,2025-10-29T09:45:38Z,us_all
SMBS,25.97,10.19,25.796899795532227,25.591382141113282,24.86208833694458,0.0029842153597795865,1.2664423371061486,0.0003852168426237146,0.014373878635496995,0.0429480686773851,74.6031649919316,0.10864823156624581,0.10581129463133743,0.002836936934908385,0.8284632340135496,1.0,1.0947768186875664,,0.001917980106923888,Schwab Mortgage-Backed Securities ETF,,,,,,,,,,,,,,,,,,,,,,,,2025-10-29T09:45:38Z,us_all
TS,37.7,51.81,35.56349983215332,35.56639999389648,35.65242896080017,0.02233800087577584,1.3619990831229125,0.08739552218114,0.0539558367480224,0.014531779271924616,57.15885229652065,0.27183582391853633,-0.04201261595874927,0.3138484398772856,0.9610278223346165,0.9677235171067161,1.2692903230446644,0.2297703905661801,0.021922291357670272,Tenaris S.A.,Energy,Oil & Gas Equipment & Services,19.58,-0.15770718131719585,0.18932783576495993,0.18885,0.120900005,0.06468,14.038567111323802,10.414364640883978,0.15137157908261598,0.09445037566746664,2.4072537,1.6640831,4.4,0.4486,-0.08459683037310661,0.031858359529979285,,1.148,0.0398,0.0,0.08913,2025-10-29T09:45:38Z,us_all
IJK,96.96,15.08,95.88050003051758,95.67272415161133,90.319501953125,0.01657532402304839,1.2717394798598387,0.007376613864650938,0.011158616139690158,0.029748500133329525,50.8104138148323,0.34899912895073726,0.13719273909708604,0.21180638985365122,0.7479332131079388,0.9817088973343615,1.3200761087322805,0.0710921679729919,0.011315852353749146,iShares S&P Mid-Cap 400 Growth ETF,,,3.28,,,,,,,24.777225,,,1.2251241,,0.67,,,,,,,,,2025-10-29T09:45:38Z,us_all
INHD,1.08,1.5,1.193999993801117,2.8732000017166137,3.3372400045394897,0.11441800584343101,0.18410943165906724,-0.06086950842960004,-0.22302154386323003,-0.1627906396493436,35.44304580608937,-0.42483233278091825,-0.5067757537636672,0.08194342098274898,0.23930540603632638,0.11191710731692565,1.0384616178168378,-0.7702127475013225,0.05625941300986096,Inno Holdings Inc.,Basic Materials,Steel,0.01,0.10721890797964861,-1.6913947654671788,-1.43672,-1.51766,-0.57455003,,,,-0.30200114520521465,1.0526316,5.075188,0.0,0.0,0.8086424816059972,-0.5565313575594661,,,0.038599998,0.13548,0.01285,2025-10-29T09:45:38Z,us_all
DUK,125.65,337.52,126.34899978637695,123.89759979248046,117.72224208831787,0.015462441793610216,1.1760786087487411,-0.02088366139590625,0.015353547683869984,0.05192744604217747,51.468526319833025,1.1665216749130423,1.3971892427283816,-0.23066756781533937,0.4198233068970575,0.9738045626180359,1.2204293230629482,0.11170455162944881,0.009713346445821917,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,97.71,0.044631796283551184,0.2695468645070513,0.24227,0.0959,0.028269999,12.223852499242025,20.564648,1.9773699999999999,-0.005762036175762697,1.9583242,3.1674182,3.39,0.68410003,0.3094711584127061,0.027246310927809603,,0.424,0.0186,0.0013,0.69899005,2025-10-29T09:45:38Z,us_all
SCHR,25.3,50.07,25.21800003051758,25.102684783935548,24.478749370574953,0.0022868421523672845,0.7801814410695473,-0.0015785680854961681,0.009859165438014239,0.02847166444953242,70.58836729198455,0.06801697359660963,0.06825591901226645,-0.00023894541565681882,0.7084722857015547,0.9984214319145038,1.083116422665471,0.06469349204262276,0.0018021902548975232,Schwab Intermediate-Term U.S. Treasury ETF,,,1.99,,,,,,,,,,,,3.8,,,,,,,,,2025-10-29T09:45:38Z,us_all
SGMT,8.24,5.28,7.684750032424927,7.284300041198731,5.768125013709068,0.09516297216510959,0.871714501805026,0.05912590602888246,0.20116612401533307,-0.07311592205874351,57.18701590801037,0.26996782290361665,0.16910349400803665,0.10086432889558,0.7503200214339835,0.8046874956344253,4.3368420392192295,0.4740607417163407,0.07636163897391246,Sagimet Biosciences Inc.,Healthcare,Biotechnology,0.27,-1.0,,0.0,-0.37889,-0.25613,,,,-0.20236737059713084,2.0380905,,0.0,0.0,0.026747862800790667,,,3.27,0.0958,0.09809,0.29145,2025-10-29T09:45:38Z,us_all
ISVL,45.83,0.9,45.30069980621338,44.88122001647949,40.11714551925659,0.010355468513602636,0.8771035186129525,0.020892258697262633,0.012928156562931559,0.08985636652441675,56.17027402150114,0.26513864262457076,0.19940877720483435,0.06572986541973641,0.8254386483404802,0.9938420087182447,1.3985749524627198,0.31099384239207817,0.0070026100033012935,iShares International Developed Small Cap Value Factor ETF,,,,,,,,,,11.6465025,,,,,3.11,,,,,,,,,2025-10-29T09:45:38Z,us_all
COLD,13.38,80.91,13.408000040054322,13.411406497955323,17.10109736442566,0.030386501103674874,0.5730207945760469,-0.013274358377996953,0.09313728469282578,-0.15649682368450435,46.63460237914568,0.12714666792036233,0.07597523649654854,0.05117143142381379,0.48322775527147727,0.5388603509895327,1.1228180294044985,-0.4578273486984793,0.018913407053210807,"Americold Realty Trust, Inc.",Real Estate,REIT - Industrial,3.82,-0.002539156235540019,0.0300053351977267,0.07166,-0.016649999,0.015039999,14.459057194158797,29.086956,,-0.033178253864836034,1.223594,1.4609201,6.88,7.6364,1.1712405933672376,-0.04352285982531401,,0.821,0.1142,0.00051,1.1104699,2025-10-29T09:45:38Z,us_all
NWPX,55.43,2.13,52.41400012969971,52.31399993896484,45.51945003509522,0.02735754159087691,1.7200104085349988,0.026291465057802776,0.047232193190740235,0.27425288057875363,70.84130493292186,0.8998019051729997,0.530299766729959,0.3695021384430407,0.9278211601521247,0.9623264196800237,1.4888531019800872,0.27425288057875363,0.016462293029144273,"NWPX Infrastructure, Inc.",Basic Materials,Steel,0.54,0.10845607678545299,0.08963686451289757,0.099379994,0.091359995,0.04573,10.547058279717659,16.694277,2.8783236206896547,0.09682536597326986,1.4345428,1.0720088,0.0,0.0,0.04558480690206923,0.03740999876303652,,0.89,0.0183,0.03135,0.86799,2025-10-29T09:45:38Z,us_all
PHAT,13.54,16.34,12.699499988555909,12.138199977874756,7.890225003957749,0.07145495393611165,0.61071105991929,-0.03285714558192665,0.15038227997024722,0.5545350060335503,73.35834715534872,0.5693223176399691,0.5016815281771672,0.06764078946280194,0.710344887201473,0.7148891013759798,5.912663837293997,-0.1563862551103279,0.04103555491568261,"Phathom Pharmaceuticals, Inc.",Healthcare,Biotechnology,0.96,80.01466275659824,-2.3588628351952856,-1.5169501,,-0.59033,,,,-0.2861319343176697,-2.3389187,8.42324,0.0,0.0,0.02348656682696504,inf,,0.435,0.32880002,0.04459,0.82861,2025-10-29T09:45:38Z,us_all
FIDU,82.9,7.73,82.08899955749511,81.10031127929688,74.98610418319703,0.016560400540181635,0.5037513397642015,0.0018127072613765005,0.011715878153153891,0.03439938236111684,49.30557349211994,0.5014574995296215,0.3945559605098225,0.10690153901979899,0.7376015518083251,0.993290228076483,1.3678120709800556,0.16622364802933087,0.010375745195479057,Fidelity MSCI Industrials Index ETF,,,,,,,,,,26.98785,,,,,1.32,,,,,,,,,2025-10-29T09:45:38Z,us_all
SPXL,229.55,691.15,213.89700088500976,205.3047360229492,170.49033851623534,0.036524859908250884,0.8439351089958301,0.06956485077924901,0.0832940522117036,0.23538636667477997,58.45903820429178,4.740634237284382,3.2768962559164048,1.4637379813679776,1.0475746351592177,1.0,2.400190275662784,0.3922047839433338,0.025815158051286344,Direxion Daily S&P500 Bull 3X Shares,,,,,,,,,,30.435925,,,,,0.79,,,,,,,,,2025-10-29T09:45:38Z,us_all
AOM,48.26,5.69,47.63959999084473,47.13472236633301,44.72898452758789,0.00594992068597975,2.5096475976421697,0.010469012093213825,0.020017749227936088,0.05712151834276735,63.72094838797819,0.2673819785294924,0.22089609705389915,0.046485881475593266,1.0275277720905338,1.0,1.1776260097638822,0.12758615434075526,0.0038275934302820338,iShares Core 40/60 Moderate Allocation ETF,,,,,,,,,,22.559868,,,,,2.96,,,,,,,,,2025-10-29T09:45:38Z,us_all
